Biosample Index	Biosample	Biosample summary	Assay	Accession_x	Download URL
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-NFIA_signal_p-value	ENCFF218WYC	/files/ENCFF218WYC/@@download/ENCFF218WYC.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZFP1_signal_p-value	ENCFF587TLI	/files/ENCFF587TLI/@@download/ENCFF587TLI.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ETV5_signal_p-value	ENCFF613FMK	/files/ENCFF613FMK/@@download/ENCFF613FMK.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RFX3_signal_p-value	ENCFF513PCS	/files/ENCFF513PCS/@@download/ENCFF513PCS.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF205_signal_p-value	ENCFF970HNM	/files/ENCFF970HNM/@@download/ENCFF970HNM.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-KDM3A_signal_p-value	ENCFF499QQM	/files/ENCFF499QQM/@@download/ENCFF499QQM.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-MXD4_signal_p-value	ENCFF958CDM	/files/ENCFF958CDM/@@download/ENCFF958CDM.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-KLF11_signal_p-value	ENCFF399ZCX	/files/ENCFF399ZCX/@@download/ENCFF399ZCX.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF580_signal_p-value	ENCFF572SOY	/files/ENCFF572SOY/@@download/ENCFF572SOY.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZGPAT_signal_p-value	ENCFF331YYT	/files/ENCFF331YYT/@@download/ENCFF331YYT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-GABPA_signal_p-value	ENCFF858PBB	/files/ENCFF858PBB/@@download/ENCFF858PBB.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_SDAD1_plus_strand_signal_of_all_reads	ENCFF356VYV	/files/ENCFF356VYV/@@download/ENCFF356VYV.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF511_signal_p-value	ENCFF437YML	/files/ENCFF437YML/@@download/ENCFF437YML.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-DRAP1_signal_p-value	ENCFF370RRF	/files/ENCFF370RRF/@@download/ENCFF370RRF.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-MIXL1_signal_p-value	ENCFF777QNZ	/files/ENCFF777QNZ/@@download/ENCFF777QNZ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF7_signal_p-value	ENCFF743QXT	/files/ENCFF743QXT/@@download/ENCFF743QXT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_Non-specific_target_control_plus_strand_signal_of_all_reads	ENCFF798HOJ	/files/ENCFF798HOJ/@@download/ENCFF798HOJ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-MBD1_signal_p-value	ENCFF328BZE	/files/ENCFF328BZE/@@download/ENCFF328BZE.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_EXOSC5_minus_strand_signal_of_all_reads	ENCFF837WPF	/files/ENCFF837WPF/@@download/ENCFF837WPF.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF614_signal_p-value	ENCFF472AKM	/files/ENCFF472AKM/@@download/ENCFF472AKM.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-SOX5_signal_p-value	ENCFF695UKE	/files/ENCFF695UKE/@@download/ENCFF695UKE.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-TGIF2_signal_p-value	ENCFF018YZH	/files/ENCFF018YZH/@@download/ENCFF018YZH.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-HBP1_signal_p-value	ENCFF041FWV	/files/ENCFF041FWV/@@download/ENCFF041FWV.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-HMG20A_signal_p-value	ENCFF792FNY	/files/ENCFF792FNY/@@download/ENCFF792FNY.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RFXANK_signal_p-value	ENCFF938QCL	/files/ENCFF938QCL/@@download/ENCFF938QCL.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RAD21_signal_p-value	ENCFF414LLA	/files/ENCFF414LLA/@@download/ENCFF414LLA.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-HHEX_signal_p-value	ENCFF035XFG	/files/ENCFF035XFG/@@download/ENCFF035XFG.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-CREB1_signal_p-value	ENCFF342TJK	/files/ENCFF342TJK/@@download/ENCFF342TJK.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-PAF1_signal_p-value	ENCFF828SRG	/files/ENCFF828SRG/@@download/ENCFF828SRG.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_NOLC1_minus_strand_signal_of_all_reads	ENCFF337WPF	/files/ENCFF337WPF/@@download/ENCFF337WPF.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_CDC40_minus_strand_signal_of_all_reads	ENCFF136DWB	/files/ENCFF136DWB/@@download/ENCFF136DWB.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF644_signal_p-value	ENCFF487AVQ	/files/ENCFF487AVQ/@@download/ENCFF487AVQ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-NR2F6_signal_p-value	ENCFF126RBQ	/files/ENCFF126RBQ/@@download/ENCFF126RBQ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_RBM5_plus_strand_signal_of_all_reads	ENCFF401DVW	/files/ENCFF401DVW/@@download/ENCFF401DVW.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-THRB_signal_p-value	ENCFF716VRZ	/files/ENCFF716VRZ/@@download/ENCFF716VRZ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-GATAD1_signal_p-value	ENCFF598EOR	/files/ENCFF598EOR/@@download/ENCFF598EOR.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-GABPB1_signal_p-value	ENCFF499DNY	/files/ENCFF499DNY/@@download/ENCFF499DNY.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZBED5_signal_p-value	ENCFF168OTQ	/files/ENCFF168OTQ/@@download/ENCFF168OTQ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-DNMT3B_signal_p-value	ENCFF484TMW	/files/ENCFF484TMW/@@download/ENCFF484TMW.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-HOMEZ_signal_p-value	ENCFF206WUO	/files/ENCFF206WUO/@@download/ENCFF206WUO.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZBTB25_signal_p-value	ENCFF787ZNQ	/files/ENCFF787ZNQ/@@download/ENCFF787ZNQ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-MYRF_signal_p-value	ENCFF023HMY	/files/ENCFF023HMY/@@download/ENCFF023HMY.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-THAP11_signal_p-value	ENCFF935NVE	/files/ENCFF935NVE/@@download/ENCFF935NVE.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ERF_signal_p-value	ENCFF066OFZ	/files/ENCFF066OFZ/@@download/ENCFF066OFZ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-SP5_signal_p-value	ENCFF078LOT	/files/ENCFF078LOT/@@download/ENCFF078LOT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_RBM5_minus_strand_signal_of_all_reads	ENCFF058JCY	/files/ENCFF058JCY/@@download/ENCFF058JCY.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-TFE3_signal_p-value	ENCFF186CVZ	/files/ENCFF186CVZ/@@download/ENCFF186CVZ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-SOX13_signal_p-value	ENCFF521DTB	/files/ENCFF521DTB/@@download/ENCFF521DTB.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_NOLC1_plus_strand_signal_of_all_reads	ENCFF979GAM	/files/ENCFF979GAM/@@download/ENCFF979GAM.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RCOR2_signal_p-value	ENCFF259WJH	/files/ENCFF259WJH/@@download/ENCFF259WJH.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_RPLP0_minus_strand_signal_of_all_reads	ENCFF269FNL	/files/ENCFF269FNL/@@download/ENCFF269FNL.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-IKZF5_signal_p-value	ENCFF079RIX	/files/ENCFF079RIX/@@download/ENCFF079RIX.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_RBM14_minus_strand_signal_of_all_reads	ENCFF870PUS	/files/ENCFF870PUS/@@download/ENCFF870PUS.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RBPJ_signal_p-value	ENCFF960NZJ	/files/ENCFF960NZJ/@@download/ENCFF960NZJ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-GATAD2A_signal_p-value	ENCFF138SZD	/files/ENCFF138SZD/@@download/ENCFF138SZD.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-KDM6A_signal_p-value	ENCFF923EBX	/files/ENCFF923EBX/@@download/ENCFF923EBX.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF652_signal_p-value	ENCFF291XEC	/files/ENCFF291XEC/@@download/ENCFF291XEC.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-MLX_signal_p-value	ENCFF336VPJ	/files/ENCFF336VPJ/@@download/ENCFF336VPJ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZKSCAN8_signal_p-value	ENCFF570ODF	/files/ENCFF570ODF/@@download/ENCFF570ODF.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-FOXA3_signal_p-value	ENCFF582PSI	/files/ENCFF582PSI/@@download/ENCFF582PSI.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-NFKBIZ_signal_p-value	ENCFF831GAT	/files/ENCFF831GAT/@@download/ENCFF831GAT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_RPLP0_plus_strand_signal_of_all_reads	ENCFF373CLA	/files/ENCFF373CLA/@@download/ENCFF373CLA.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_SRSF7_plus_strand_signal_of_all_reads	ENCFF833JDS	/files/ENCFF833JDS/@@download/ENCFF833JDS.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_HNRNPF_minus_strand_signal_of_all_reads	ENCFF254VWU	/files/ENCFF254VWU/@@download/ENCFF254VWU.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-CEBPA_signal_p-value	ENCFF530UGB	/files/ENCFF530UGB/@@download/ENCFF530UGB.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_HNRNPF_plus_strand_signal_of_all_reads	ENCFF734EJK	/files/ENCFF734EJK/@@download/ENCFF734EJK.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-KAT7_signal_p-value	ENCFF342GMV	/files/ENCFF342GMV/@@download/ENCFF342GMV.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-KDM1A_signal_p-value	ENCFF721KWN	/files/ENCFF721KWN/@@download/ENCFF721KWN.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZBTB26_signal_p-value	ENCFF232PPT	/files/ENCFF232PPT/@@download/ENCFF232PPT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_AGGF1_minus_strand_signal_of_all_reads	ENCFF551UNB	/files/ENCFF551UNB/@@download/ENCFF551UNB.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-SAP130_signal_p-value	ENCFF392JHQ	/files/ENCFF392JHQ/@@download/ENCFF392JHQ.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_SDAD1_minus_strand_signal_of_all_reads	ENCFF067ATF	/files/ENCFF067ATF/@@download/ENCFF067ATF.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ATF1_signal_p-value	ENCFF594KKL	/files/ENCFF594KKL/@@download/ENCFF594KKL.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-PHF5A_signal_p-value	ENCFF676TJU	/files/ENCFF676TJU/@@download/ENCFF676TJU.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF48_signal_p-value	ENCFF982AAL	/files/ENCFF982AAL/@@download/ENCFF982AAL.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-MXD3_signal_p-value	ENCFF036XJT	/files/ENCFF036XJT/@@download/ENCFF036XJT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZSCAN9_signal_p-value	ENCFF408JUT	/files/ENCFF408JUT/@@download/ENCFF408JUT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF3_signal_p-value	ENCFF124BUY	/files/ENCFF124BUY/@@download/ENCFF124BUY.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ELF3_signal_p-value	ENCFF962KJF	/files/ENCFF962KJF/@@download/ENCFF962KJF.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_DROSHA_plus_strand_signal_of_all_reads	ENCFF373QWY	/files/ENCFF373QWY/@@download/ENCFF373QWY.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-PBX2_signal_p-value	ENCFF961QEI	/files/ENCFF961QEI/@@download/ENCFF961QEI.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-PPARG_signal_p-value	ENCFF548BGP	/files/ENCFF548BGP/@@download/ENCFF548BGP.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RARA_signal_p-value	ENCFF674CEI	/files/ENCFF674CEI/@@download/ENCFF674CEI.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_EXOSC5_plus_strand_signal_of_all_reads	ENCFF672QYT	/files/ENCFF672QYT/@@download/ENCFF672QYT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_CDC40_plus_strand_signal_of_all_reads	ENCFF821KKM	/files/ENCFF821KKM/@@download/ENCFF821KKM.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-DMAP1_signal_p-value	ENCFF618LAV	/files/ENCFF618LAV/@@download/ENCFF618LAV.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_SRSF7_minus_strand_signal_of_all_reads	ENCFF915RMG	/files/ENCFF915RMG/@@download/ENCFF915RMG.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-NFYC_signal_p-value	ENCFF716YUL	/files/ENCFF716YUL/@@download/ENCFF716YUL.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RXRB_signal_p-value	ENCFF146WAO	/files/ENCFF146WAO/@@download/ENCFF146WAO.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-KMT2B_signal_p-value	ENCFF711RUF	/files/ENCFF711RUF/@@download/ENCFF711RUF.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-MIER2_signal_p-value	ENCFF308GZT	/files/ENCFF308GZT/@@download/ENCFF308GZT.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_IGF2BP1_plus_strand_signal_of_all_reads	ENCFF592KNB	/files/ENCFF592KNB/@@download/ENCFF592KNB.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_DDX21_minus_strand_signal_of_all_reads	ENCFF759IUE	/files/ENCFF759IUE/@@download/ENCFF759IUE.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-FOXP1_signal_p-value	ENCFF141KLI	/files/ENCFF141KLI/@@download/ENCFF141KLI.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_AGGF1_plus_strand_signal_of_all_reads	ENCFF695YZL	/files/ENCFF695YZL/@@download/ENCFF695YZL.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_Non-specific_target_control_minus_strand_signal_of_all_reads	ENCFF617TII	/files/ENCFF617TII/@@download/ENCFF617TII.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_EIF3H_plus_strand_signal_of_all_reads	ENCFF648WCM	/files/ENCFF648WCM/@@download/ENCFF648WCM.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-KAT8_signal_p-value	ENCFF069DUV	/files/ENCFF069DUV/@@download/ENCFF069DUV.bigWig
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-TEAD3_signal_p-value	ENCFF864OFR	/files/ENCFF864OFR/@@download/ENCFF864OFR.bigWig
J032	chorion	chorion	DNase-seq_read-depth_normalized_signal	ENCFF880MKD	/files/ENCFF880MKD/@@download/ENCFF880MKD.bigWig
J034	lung	lung male adult (27 years) and male adult (35 years)	ChIP-seq_CTCF_signal_p-value	ENCFF502BFF	/files/ENCFF502BFF/@@download/ENCFF502BFF.bigWig
J037	brain	brain embryo (80 days)	DNase-seq_read-depth_normalized_signal	ENCFF482UKP	/files/ENCFF482UKP/@@download/ENCFF482UKP.bigWig
J039	bronchial epithelial cell	bronchial epithelial cell	ChIP-seq_H3K36me3_signal_p-value	ENCFF196ZYS	/files/ENCFF196ZYS/@@download/ENCFF196ZYS.bigWig
J039	bronchial epithelial cell	bronchial epithelial cell	ChIP-seq_H3K27me3_signal_p-value	ENCFF110XCX	/files/ENCFF110XCX/@@download/ENCFF110XCX.bigWig
J039	bronchial epithelial cell	bronchial epithelial cell	ChIP-seq_H3K4me3_signal_p-value	ENCFF766RHT	/files/ENCFF766RHT/@@download/ENCFF766RHT.bigWig
J039	bronchial epithelial cell	bronchial epithelial cell	DNase-seq_read-depth_normalized_signal	ENCFF524NIB	/files/ENCFF524NIB/@@download/ENCFF524NIB.bigWig
J040	HepG2	HepG2	ChIP-seq_BRD4_signal_p-value	ENCFF398EKS	/files/ENCFF398EKS/@@download/ENCFF398EKS.bigWig
J040	HepG2	HepG2	ChIP-seq_NR2F6_signal_p-value	ENCFF583EQS	/files/ENCFF583EQS/@@download/ENCFF583EQS.bigWig
J040	HepG2	HepG2	ChIP-seq_ZHX2_signal_p-value	ENCFF415PAE	/files/ENCFF415PAE/@@download/ENCFF415PAE.bigWig
J040	HepG2	HepG2	ChIP-seq_TRIM22_signal_p-value	ENCFF962NQE	/files/ENCFF962NQE/@@download/ENCFF962NQE.bigWig
J040	HepG2	HepG2	ChIP-seq_PHF8_signal_p-value	ENCFF312MMF	/files/ENCFF312MMF/@@download/ENCFF312MMF.bigWig
J040	HepG2	HepG2	ChIP-seq_SMARCC2_signal_p-value	ENCFF936BFX	/files/ENCFF936BFX/@@download/ENCFF936BFX.bigWig
J040	HepG2	HepG2	ChIP-seq_AGO1_signal_p-value	ENCFF942FFT	/files/ENCFF942FFT/@@download/ENCFF942FFT.bigWig
J040	HepG2	HepG2	ChIP-seq_ZNF207_signal_p-value	ENCFF671RTR	/files/ENCFF671RTR/@@download/ENCFF671RTR.bigWig
J040	HepG2	HepG2	ChIP-seq_HNRNPK_signal_p-value	ENCFF512YXS	/files/ENCFF512YXS/@@download/ENCFF512YXS.bigWig
J040	HepG2	HepG2	ChIP-seq_SNRNP70_signal_p-value	ENCFF132DPE	/files/ENCFF132DPE/@@download/ENCFF132DPE.bigWig
J040	HepG2	HepG2	ChIP-seq_ARNT_signal_p-value	ENCFF695IGE	/files/ENCFF695IGE/@@download/ENCFF695IGE.bigWig
J040	HepG2	HepG2	ChIP-seq_POLR2G_signal_p-value	ENCFF856TZN	/files/ENCFF856TZN/@@download/ENCFF856TZN.bigWig
J040	HepG2	HepG2	ChIP-seq_IKZF1_signal_p-value	ENCFF342XBJ	/files/ENCFF342XBJ/@@download/ENCFF342XBJ.bigWig
J040	HepG2	HepG2	ChIP-seq_TOE1_signal_p-value	ENCFF192BCF	/files/ENCFF192BCF/@@download/ENCFF192BCF.bigWig
J040	HepG2	HepG2	ChIP-seq_CBX2_signal_p-value	ENCFF414NMZ	/files/ENCFF414NMZ/@@download/ENCFF414NMZ.bigWig
J040	HepG2	HepG2	ChIP-seq_POLR2AphosphoS2_signal_p-value	ENCFF459OJE	/files/ENCFF459OJE/@@download/ENCFF459OJE.bigWig
J040	HepG2	HepG2	ChIP-seq_ZNF282_signal_p-value	ENCFF903JLD	/files/ENCFF903JLD/@@download/ENCFF903JLD.bigWig
J040	HepG2	HepG2	ChIP-seq_PTBP1_signal_p-value	ENCFF935TCV	/files/ENCFF935TCV/@@download/ENCFF935TCV.bigWig
J040	HepG2	HepG2	ChIP-seq_ETV4_signal_p-value	ENCFF880ODS	/files/ENCFF880ODS/@@download/ENCFF880ODS.bigWig
J040	HepG2	HepG2	ChIP-seq_PCBP1_signal_p-value	ENCFF140WYD	/files/ENCFF140WYD/@@download/ENCFF140WYD.bigWig
J040	HepG2	HepG2	ChIP-seq_SOX13_signal_p-value	ENCFF392VJI	/files/ENCFF392VJI/@@download/ENCFF392VJI.bigWig
J040	HepG2	HepG2	ChIP-seq_SRSF4_signal_p-value	ENCFF036THF	/files/ENCFF036THF/@@download/ENCFF036THF.bigWig
J040	HepG2	HepG2	ChIP-seq_CREB1_signal_p-value	ENCFF829GZL	/files/ENCFF829GZL/@@download/ENCFF829GZL.bigWig
J040	HepG2	HepG2	ChIP-seq_CHD4_signal_p-value	ENCFF608JPQ	/files/ENCFF608JPQ/@@download/ENCFF608JPQ.bigWig
J040	HepG2	HepG2	ChIP-seq_ZNF384_signal_p-value	ENCFF151DKE	/files/ENCFF151DKE/@@download/ENCFF151DKE.bigWig
J040	HepG2	HepG2	ChIP-seq_RBFOX2_signal_p-value	ENCFF133SEO	/files/ENCFF133SEO/@@download/ENCFF133SEO.bigWig
J040	HepG2	HepG2	ChIP-seq_GATA4_signal_p-value	ENCFF554VBI	/files/ENCFF554VBI/@@download/ENCFF554VBI.bigWig
J040	HepG2	HepG2	ChIP-seq_FOXA2_signal_p-value	ENCFF988ZCY	/files/ENCFF988ZCY/@@download/ENCFF988ZCY.bigWig
J040	HepG2	HepG2	ChIP-seq_HNF4A_signal_p-value	ENCFF131FBN	/files/ENCFF131FBN/@@download/ENCFF131FBN.bigWig
J040	HepG2	HepG2	ChIP-seq_MAFF_signal_p-value	ENCFF489KDC	/files/ENCFF489KDC/@@download/ENCFF489KDC.bigWig
J040	HepG2	HepG2	ChIP-seq_EHMT2_signal_p-value	ENCFF503MYJ	/files/ENCFF503MYJ/@@download/ENCFF503MYJ.bigWig
