Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF986OEX	/files/ENCFF986OEX/@@download/ENCFF986OEX.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_EZH2_signal_p-value	ENCFF747ZMC	/files/ENCFF747ZMC/@@download/ENCFF747ZMC.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K4me2_signal_p-value	ENCFF290BPD	/files/ENCFF290BPD/@@download/ENCFF290BPD.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF590PWT	/files/ENCFF590PWT/@@download/ENCFF590PWT.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_CTCF_signal_p-value	ENCFF393FQJ	/files/ENCFF393FQJ/@@download/ENCFF393FQJ.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF544JXO	/files/ENCFF544JXO/@@download/ENCFF544JXO.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF010HZT	/files/ENCFF010HZT/@@download/ENCFF010HZT.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K79me2_signal_p-value	ENCFF034HRW	/files/ENCFF034HRW/@@download/ENCFF034HRW.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF102JXO	/files/ENCFF102JXO/@@download/ENCFF102JXO.bigWig
J262	fibroblast of lung	fibroblast of lung female child (11 year) and male adult (45 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF493LVT	/files/ENCFF493LVT/@@download/ENCFF493LVT.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H3K9me2_signal_p-value	ENCFF479TTZ	/files/ENCFF479TTZ/@@download/ENCFF479TTZ.bigWig
J265	OCI-LY7	OCI-LY7	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF451SYL	/files/ENCFF451SYL/@@download/ENCFF451SYL.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H3K9me3_signal_p-value	ENCFF542ZTP	/files/ENCFF542ZTP/@@download/ENCFF542ZTP.bigWig
J265	OCI-LY7	OCI-LY7	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF784GHD	/files/ENCFF784GHD/@@download/ENCFF784GHD.bigWig
J265	OCI-LY7	OCI-LY7	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF875EOL	/files/ENCFF875EOL/@@download/ENCFF875EOL.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_CTCF_signal_p-value	ENCFF019UDG	/files/ENCFF019UDG/@@download/ENCFF019UDG.bigWig
J265	OCI-LY7	OCI-LY7	DNase-seq_read-depth_normalized_signal	ENCFF765WME	/files/ENCFF765WME/@@download/ENCFF765WME.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_EZH2phosphoT487_signal_p-value	ENCFF032QHX	/files/ENCFF032QHX/@@download/ENCFF032QHX.bigWig
J265	OCI-LY7	OCI-LY7	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF867EUA	/files/ENCFF867EUA/@@download/ENCFF867EUA.bigWig
J265	OCI-LY7	OCI-LY7	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF744HPV	/files/ENCFF744HPV/@@download/ENCFF744HPV.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H3K4me3_signal_p-value	ENCFF328QTJ	/files/ENCFF328QTJ/@@download/ENCFF328QTJ.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H3K4me1_signal_p-value	ENCFF886CLT	/files/ENCFF886CLT/@@download/ENCFF886CLT.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H3K27ac_signal_p-value	ENCFF805NYZ	/files/ENCFF805NYZ/@@download/ENCFF805NYZ.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H3K4me2_signal_p-value	ENCFF889QDQ	/files/ENCFF889QDQ/@@download/ENCFF889QDQ.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H4K20me1_signal_p-value	ENCFF362VKW	/files/ENCFF362VKW/@@download/ENCFF362VKW.bigWig
J265	OCI-LY7	OCI-LY7	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF662VAX	/files/ENCFF662VAX/@@download/ENCFF662VAX.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H3K36me3_signal_p-value	ENCFF842QCV	/files/ENCFF842QCV/@@download/ENCFF842QCV.bigWig
J265	OCI-LY7	OCI-LY7	ChIP-seq_H2AFZ_signal_p-value	ENCFF768UVJ	/files/ENCFF768UVJ/@@download/ENCFF768UVJ.bigWig
J266	endocrine pancreas	endocrine pancreas male adult (46 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF941NXO	/files/ENCFF941NXO/@@download/ENCFF941NXO.bigWig
J266	endocrine pancreas	endocrine pancreas male adult (46 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF133KAD	/files/ENCFF133KAD/@@download/ENCFF133KAD.bigWig
J266	endocrine pancreas	endocrine pancreas male adult (46 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF257UFE	/files/ENCFF257UFE/@@download/ENCFF257UFE.bigWig
J266	endocrine pancreas	endocrine pancreas male adult (46 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF469AKO	/files/ENCFF469AKO/@@download/ENCFF469AKO.bigWig
J266	endocrine pancreas	endocrine pancreas male adult (46 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF740LLT	/files/ENCFF740LLT/@@download/ENCFF740LLT.bigWig
J268	small intestine	small intestine male embryo (108 days)	ChIP-seq_H3K9me3_signal_p-value	ENCFF175DCA	/files/ENCFF175DCA/@@download/ENCFF175DCA.bigWig
J268	small intestine	small intestine male embryo (108 days)	ChIP-seq_H3K4me1_signal_p-value	ENCFF003WWW	/files/ENCFF003WWW/@@download/ENCFF003WWW.bigWig
J268	small intestine	small intestine male embryo (108 days)	DNase-seq_read-depth_normalized_signal	ENCFF053FMQ	/files/ENCFF053FMQ/@@download/ENCFF053FMQ.bigWig
J268	small intestine	small intestine male embryo (108 days)	ChIP-seq_H3K36me3_signal_p-value	ENCFF370FOR	/files/ENCFF370FOR/@@download/ENCFF370FOR.bigWig
J268	small intestine	small intestine male embryo (108 days)	ChIP-seq_H3K27ac_signal_p-value	ENCFF795ATM	/files/ENCFF795ATM/@@download/ENCFF795ATM.bigWig
J268	small intestine	small intestine male embryo (108 days)	ChIP-seq_H3K27me3_signal_p-value	ENCFF923KVL	/files/ENCFF923KVL/@@download/ENCFF923KVL.bigWig
J268	small intestine	small intestine male embryo (108 days)	ChIP-seq_H3K4me3_signal_p-value	ENCFF126FCD	/files/ENCFF126FCD/@@download/ENCFF126FCD.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF465FVI	/files/ENCFF465FVI/@@download/ENCFF465FVI.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K4me1_signal_p-value	ENCFF258POA	/files/ENCFF258POA/@@download/ENCFF258POA.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H2AK5ac_signal_p-value	ENCFF279BVL	/files/ENCFF279BVL/@@download/ENCFF279BVL.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H2BK120ac_signal_p-value	ENCFF462MUY	/files/ENCFF462MUY/@@download/ENCFF462MUY.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K4ac_signal_p-value	ENCFF033UTA	/files/ENCFF033UTA/@@download/ENCFF033UTA.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K18ac_signal_p-value	ENCFF655ZRF	/files/ENCFF655ZRF/@@download/ENCFF655ZRF.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K79me2_signal_p-value	ENCFF060XAU	/files/ENCFF060XAU/@@download/ENCFF060XAU.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K9ac_signal_p-value	ENCFF041HRA	/files/ENCFF041HRA/@@download/ENCFF041HRA.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K36me3_signal_p-value	ENCFF161ALQ	/files/ENCFF161ALQ/@@download/ENCFF161ALQ.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K79me1_signal_p-value	ENCFF194IBK	/files/ENCFF194IBK/@@download/ENCFF194IBK.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K4me3_signal_p-value	ENCFF268OKJ	/files/ENCFF268OKJ/@@download/ENCFF268OKJ.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF935SFW	/files/ENCFF935SFW/@@download/ENCFF935SFW.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K27me3_signal_p-value	ENCFF243XLW	/files/ENCFF243XLW/@@download/ENCFF243XLW.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H2BK15ac_signal_p-value	ENCFF581SBM	/files/ENCFF581SBM/@@download/ENCFF581SBM.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF218BWP	/files/ENCFF218BWP/@@download/ENCFF218BWP.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K4me2_signal_p-value	ENCFF127JHL	/files/ENCFF127JHL/@@download/ENCFF127JHL.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H2BK5ac_signal_p-value	ENCFF810TUO	/files/ENCFF810TUO/@@download/ENCFF810TUO.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	DNase-seq_read-depth_normalized_signal	ENCFF918FRW	/files/ENCFF918FRW/@@download/ENCFF918FRW.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF420QRP	/files/ENCFF420QRP/@@download/ENCFF420QRP.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H4K8ac_signal_p-value	ENCFF768JOP	/files/ENCFF768JOP/@@download/ENCFF768JOP.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K23ac_signal_p-value	ENCFF356IQK	/files/ENCFF356IQK/@@download/ENCFF356IQK.bigWig
J269	mesendoderm	mesendoderm originated from H1-hESC	ChIP-seq_H3K27ac_signal_p-value	ENCFF289IZJ	/files/ENCFF289IZJ/@@download/ENCFF289IZJ.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_CTCF_signal_p-value	ENCFF334EZY	/files/ENCFF334EZY/@@download/ENCFF334EZY.bigWig
J270	hepatocyte	hepatocyte originated from H9	DNase-seq_read-depth_normalized_signal	ENCFF845GJQ	/files/ENCFF845GJQ/@@download/ENCFF845GJQ.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K9ac_signal_p-value	ENCFF164RGO	/files/ENCFF164RGO/@@download/ENCFF164RGO.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K4me1_signal_p-value	ENCFF904MMC	/files/ENCFF904MMC/@@download/ENCFF904MMC.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H2AFZ_signal_p-value	ENCFF036HRO	/files/ENCFF036HRO/@@download/ENCFF036HRO.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K36me3_signal_p-value	ENCFF746UFX	/files/ENCFF746UFX/@@download/ENCFF746UFX.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K27me3_signal_p-value	ENCFF740BOI	/files/ENCFF740BOI/@@download/ENCFF740BOI.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K9me2_signal_p-value	ENCFF046CCP	/files/ENCFF046CCP/@@download/ENCFF046CCP.bigWig
J270	hepatocyte	hepatocyte originated from H9	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF806VIC	/files/ENCFF806VIC/@@download/ENCFF806VIC.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K4me3_signal_p-value	ENCFF921FRK	/files/ENCFF921FRK/@@download/ENCFF921FRK.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K9me3_signal_p-value	ENCFF491PES	/files/ENCFF491PES/@@download/ENCFF491PES.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_EZH2_signal_p-value	ENCFF409AYC	/files/ENCFF409AYC/@@download/ENCFF409AYC.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K27ac_signal_p-value	ENCFF347IKX	/files/ENCFF347IKX/@@download/ENCFF347IKX.bigWig
J270	hepatocyte	hepatocyte originated from H9	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF976YSA	/files/ENCFF976YSA/@@download/ENCFF976YSA.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_EZH2phosphoT487_signal_p-value	ENCFF758YWX	/files/ENCFF758YWX/@@download/ENCFF758YWX.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H4K20me1_signal_p-value	ENCFF020EAJ	/files/ENCFF020EAJ/@@download/ENCFF020EAJ.bigWig
J270	hepatocyte	hepatocyte originated from H9	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF053MYF	/files/ENCFF053MYF/@@download/ENCFF053MYF.bigWig
J270	hepatocyte	hepatocyte originated from H9	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF553SXS	/files/ENCFF553SXS/@@download/ENCFF553SXS.bigWig
J270	hepatocyte	hepatocyte originated from H9	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF578EDQ	/files/ENCFF578EDQ/@@download/ENCFF578EDQ.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K4me2_signal_p-value	ENCFF682OAQ	/files/ENCFF682OAQ/@@download/ENCFF682OAQ.bigWig
J270	hepatocyte	hepatocyte originated from H9	ChIP-seq_H3K79me2_signal_p-value	ENCFF953IWV	/files/ENCFF953IWV/@@download/ENCFF953IWV.bigWig
J270	hepatocyte	hepatocyte originated from H9	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF045TFJ	/files/ENCFF045TFJ/@@download/ENCFF045TFJ.bigWig
J272	HT1080	HT1080	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF302CMP	/files/ENCFF302CMP/@@download/ENCFF302CMP.bigWig
J272	HT1080	HT1080	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF994RXK	/files/ENCFF994RXK/@@download/ENCFF994RXK.bigWig
J272	HT1080	HT1080	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF931SQJ	/files/ENCFF931SQJ/@@download/ENCFF931SQJ.bigWig
J272	HT1080	HT1080	DNase-seq_read-depth_normalized_signal	ENCFF958WWO	/files/ENCFF958WWO/@@download/ENCFF958WWO.bigWig
J272	HT1080	HT1080	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF971NIN	/files/ENCFF971NIN/@@download/ENCFF971NIN.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H2AFZ_signal_p-value	ENCFF881DVD	/files/ENCFF881DVD/@@download/ENCFF881DVD.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H4K20me1_signal_p-value	ENCFF533ZGS	/files/ENCFF533ZGS/@@download/ENCFF533ZGS.bigWig
J274	DOHH2	DOHH2	ChIP-seq_CTCF_signal_p-value	ENCFF488ISB	/files/ENCFF488ISB/@@download/ENCFF488ISB.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K4me1_signal_p-value	ENCFF305KFY	/files/ENCFF305KFY/@@download/ENCFF305KFY.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K27me3_signal_p-value	ENCFF252TXI	/files/ENCFF252TXI/@@download/ENCFF252TXI.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K79me2_signal_p-value	ENCFF273BUK	/files/ENCFF273BUK/@@download/ENCFF273BUK.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3F3A_signal_p-value	ENCFF357PSH	/files/ENCFF357PSH/@@download/ENCFF357PSH.bigWig
J274	DOHH2	DOHH2	ChIP-seq_EZH2phosphoT487_signal_p-value	ENCFF003UTE	/files/ENCFF003UTE/@@download/ENCFF003UTE.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K9me2_signal_p-value	ENCFF325QNL	/files/ENCFF325QNL/@@download/ENCFF325QNL.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K27ac_signal_p-value	ENCFF668HSF	/files/ENCFF668HSF/@@download/ENCFF668HSF.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K9me3_signal_p-value	ENCFF669DXC	/files/ENCFF669DXC/@@download/ENCFF669DXC.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K4me3_signal_p-value	ENCFF272CCZ	/files/ENCFF272CCZ/@@download/ENCFF272CCZ.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K4me2_signal_p-value	ENCFF904XAP	/files/ENCFF904XAP/@@download/ENCFF904XAP.bigWig
J274	DOHH2	DOHH2	ChIP-seq_H3K36me3_signal_p-value	ENCFF325MYD	/files/ENCFF325MYD/@@download/ENCFF325MYD.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF476OPY	/files/ENCFF476OPY/@@download/ENCFF476OPY.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF088YIF	/files/ENCFF088YIF/@@download/ENCFF088YIF.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF323BPL	/files/ENCFF323BPL/@@download/ENCFF323BPL.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF718IWW	/files/ENCFF718IWW/@@download/ENCFF718IWW.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF989PZA	/files/ENCFF989PZA/@@download/ENCFF989PZA.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF559WNP	/files/ENCFF559WNP/@@download/ENCFF559WNP.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	ChIP-seq_CTCF_signal_p-value	ENCFF008FAN	/files/ENCFF008FAN/@@download/ENCFF008FAN.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	DNase-seq_read-depth_normalized_signal	ENCFF340RUK	/files/ENCFF340RUK/@@download/ENCFF340RUK.bigWig
J277	Peyer's patch	Peyer's patch male adult (54 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF108VRF	/files/ENCFF108VRF/@@download/ENCFF108VRF.bigWig
J279	ectodermal cell	ectodermal cell originated from embryonic stem cell	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF980ZDT	/files/ENCFF980ZDT/@@download/ENCFF980ZDT.bigWig
J279	ectodermal cell	ectodermal cell originated from embryonic stem cell	ChIP-seq_H3K9me3_signal_p-value	ENCFF984EWK	/files/ENCFF984EWK/@@download/ENCFF984EWK.bigWig
J279	ectodermal cell	ectodermal cell originated from embryonic stem cell	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF933ZMK	/files/ENCFF933ZMK/@@download/ENCFF933ZMK.bigWig
J279	ectodermal cell	ectodermal cell originated from embryonic stem cell	ChIP-seq_H3K4me1_signal_p-value	ENCFF627OHJ	/files/ENCFF627OHJ/@@download/ENCFF627OHJ.bigWig
J279	ectodermal cell	ectodermal cell originated from embryonic stem cell	ChIP-seq_H3K27ac_signal_p-value	ENCFF113DCV	/files/ENCFF113DCV/@@download/ENCFF113DCV.bigWig
J279	ectodermal cell	ectodermal cell originated from embryonic stem cell	ChIP-seq_H3K27me3_signal_p-value	ENCFF016YGY	/files/ENCFF016YGY/@@download/ENCFF016YGY.bigWig
J279	ectodermal cell	ectodermal cell originated from embryonic stem cell	ChIP-seq_H3K4me3_signal_p-value	ENCFF323USW	/files/ENCFF323USW/@@download/ENCFF323USW.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF225PFG	/files/ENCFF225PFG/@@download/ENCFF225PFG.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF486FJM	/files/ENCFF486FJM/@@download/ENCFF486FJM.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF487XRQ	/files/ENCFF487XRQ/@@download/ENCFF487XRQ.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF068AAF	/files/ENCFF068AAF/@@download/ENCFF068AAF.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF567TVA	/files/ENCFF567TVA/@@download/ENCFF567TVA.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	CAGE_minus_strand_signal_of_all_reads	ENCFF546YJI	/files/ENCFF546YJI/@@download/ENCFF546YJI.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF852FFP	/files/ENCFF852FFP/@@download/ENCFF852FFP.bigWig
J280	H1-hESC	H1-hESC nuclear fraction	CAGE_plus_strand_signal_of_all_reads	ENCFF310DMC	/files/ENCFF310DMC/@@download/ENCFF310DMC.bigWig
J283	iPS DF 19.11	iPS DF 19.11 male newborn	ChIP-seq_H3K36me3_signal_p-value	ENCFF340GXS	/files/ENCFF340GXS/@@download/ENCFF340GXS.bigWig
J283	iPS DF 19.11	iPS DF 19.11 male newborn	ChIP-seq_H3K4me1_signal_p-value	ENCFF510QSV	/files/ENCFF510QSV/@@download/ENCFF510QSV.bigWig
J283	iPS DF 19.11	iPS DF 19.11 male newborn	ChIP-seq_H3K27me3_signal_p-value	ENCFF732HMY	/files/ENCFF732HMY/@@download/ENCFF732HMY.bigWig
J283	iPS DF 19.11	iPS DF 19.11 male newborn	ChIP-seq_H3K27ac_signal_p-value	ENCFF427HIN	/files/ENCFF427HIN/@@download/ENCFF427HIN.bigWig
J283	iPS DF 19.11	iPS DF 19.11 male newborn	ChIP-seq_H3K4me3_signal_p-value	ENCFF678JTM	/files/ENCFF678JTM/@@download/ENCFF678JTM.bigWig
J283	iPS DF 19.11	iPS DF 19.11 male newborn	ChIP-seq_H3K9me3_signal_p-value	ENCFF782CXI	/files/ENCFF782CXI/@@download/ENCFF782CXI.bigWig
J283	iPS DF 19.11	iPS DF 19.11 male newborn	DNase-seq_read-depth_normalized_signal	ENCFF294LWY	/files/ENCFF294LWY/@@download/ENCFF294LWY.bigWig
J285	keratinocyte	keratinocyte female	ChIP-seq_H3K27ac_signal_p-value	ENCFF626ZOK	/files/ENCFF626ZOK/@@download/ENCFF626ZOK.bigWig
J285	keratinocyte	keratinocyte female	ChIP-seq_H3K36me3_signal_p-value	ENCFF746NVK	/files/ENCFF746NVK/@@download/ENCFF746NVK.bigWig
J285	keratinocyte	keratinocyte female	ChIP-seq_H3K9me3_signal_p-value	ENCFF414RLZ	/files/ENCFF414RLZ/@@download/ENCFF414RLZ.bigWig
J285	keratinocyte	keratinocyte female	ChIP-seq_H2AFZ_signal_p-value	ENCFF940QFV	/files/ENCFF940QFV/@@download/ENCFF940QFV.bigWig
J285	keratinocyte	keratinocyte female	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF786SCN	/files/ENCFF786SCN/@@download/ENCFF786SCN.bigWig
J285	keratinocyte	keratinocyte female	ChIP-seq_H3K79me2_signal_p-value	ENCFF836JNF	/files/ENCFF836JNF/@@download/ENCFF836JNF.bigWig
J285	keratinocyte	keratinocyte female	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF711YNM	/files/ENCFF711YNM/@@download/ENCFF711YNM.bigWig
J285	keratinocyte	keratinocyte female	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF450CHJ	/files/ENCFF450CHJ/@@download/ENCFF450CHJ.bigWig
J285	keratinocyte	keratinocyte female	DNase-seq_read-depth_normalized_signal	ENCFF690MIA	/files/ENCFF690MIA/@@download/ENCFF690MIA.bigWig
J285	keratinocyte	keratinocyte female	CAGE_minus_strand_signal_of_all_reads	ENCFF662MSS	/files/ENCFF662MSS/@@download/ENCFF662MSS.bigWig
J285	keratinocyte	keratinocyte female	CAGE_plus_strand_signal_of_all_reads	ENCFF397WOE	/files/ENCFF397WOE/@@download/ENCFF397WOE.bigWig
